student_id,final_score,grade,pass_fail,previous_score,math_prev_score,science_prev_score,language_prev_score,daily_study_hours,attendance_percentage,homework_completion_rate,sleep_hours,screen_time_hours,physical_activity_minutes,motivation_score,exam_anxiety_score,parent_education_level,study_environment
S0751,52.82887988,D,1,46.42939224,47.13382347,48.79755262,53.91655065,1.426847276,74.83819069,56.7182667,7.57053017,2.129407065,51.96851152,7.652132563,2.936024701,Master,Quiet
S0752,89.68331012,B,1,91.6907668,82.84856997,87.05886115,100.9792785,3.598224027,83.20064959,84.87954912,6.774775397,4.060793295,95.61120792,4.91591788,4.377606619,High School,Quiet
S0753,85.40355734,B,1,74.52394292,76.13978149,77.30150615,74.0067868,4.471998368,82.04849557,93.75145678,6.883797285,3.164865249,67.77050629,8.983499951,1.04876486,Master,Noisy
S0754,66.47092223,C,1,58.41980881,57.68179587,53.82637625,52.22454529,4.312743477,68.67945123,95.82887449,8.036091309,1.355122838,118.3239394,6.132696781,2.973469998,Master,Moderate
S0755,50.70329427,D,1,47.659964,45.32978149,45.57312993,58.13918151,3.504218836,69.99701238,86.15859293,7.407692168,3.43938303,61.45366641,5.689323176,4.128091945,Master,Quiet
S0756,85.88331434,B,1,83.67138541,75.69787007,82.19593584,91.64359737,1.301114867,81.79724773,57.01918804,6.173508109,4.510821643,112.9554678,9.04533386,1,Master,Noisy
S0757,66.42703737,C,1,74.10400158,76.67200211,78.98308517,77.49873651,1.449588109,75.11262188,69.91687231,6.839089744,3.566099879,113.9666294,4.300864138,6.873897662,High School,Noisy
S0758,65.04927355,C,1,69.34036006,66.67685586,73.93263228,65.27834831,1.197235948,81.20054105,63.02387469,6.532446746,5.360530319,51.76676524,6.379652796,5.736359261,Master,Noisy
S0759,86.66843777,B,1,89.16409207,83.31450789,82.93550519,88.91894536,2.029916866,82.12423634,71.29113625,7.130091101,2.444685083,101.8399063,6.220021243,2.348790423,Bachelor,Moderate
S0760,85.11492294,B,1,83.37284662,69.01153555,83.64751717,82.57104621,1.542645869,74.62279451,65.38054692,7.863136909,1.431245857,68.97670546,5.708802245,2.367981468,High School,Noisy
S0761,66.09568867,C,1,48.34211839,48.20454386,44.79421911,49.99637491,2.040192161,61.58682478,67.81313437,6.435747591,5.682828058,112.5772255,9.470525992,1,Master,Noisy
S0762,70.20596692,C,1,57.14471373,66.00597171,50.85218918,64.39972092,2.540232223,71.6675216,76.49133393,8.048986096,2.890981748,70.51118454,8.505570361,1,High School,Quiet
S0763,64.5514402,D,1,53.66690269,61.97319876,52.58181744,58.0639879,4.771931136,73.7936451,100.0972535,6.070252105,3.882027757,96.98733456,4.383538985,5.662672619,Master,Noisy
S0764,80.29447538,B,1,80.91704609,78.63156481,79.37463215,75.53016571,3.441504239,81.01416992,75.68056393,6.450777316,4.960015631,72.02706682,8.288124697,2.460811417,Bachelor,Moderate
S0765,62.72387803,D,1,41.84428391,38.83322361,53.97786634,48.72676616,4.339895143,67.51312729,90.70514724,6.759278248,2.621568319,50.50206801,7.163794799,4.330347098,Bachelor,Noisy
S0766,86.35585541,B,1,71.34393267,73.68780395,73.50873179,72.90959337,3.841406003,68.88109173,87.13932518,6.92780692,4.580822691,47.94151161,9.405207366,1,Bachelor,Moderate
S0767,70.26613949,C,1,81.93522772,76.94330052,75.04714021,85.3705567,1.450012522,78.75129653,65.78097825,6.68828578,1.677094249,68.28880748,5.877673704,3.929171071,High School,Noisy
S0768,99.0147407,A,1,88.22211002,89.73106952,85.39824,95.55481432,3.943681625,82.66817943,95.40337128,7.436215734,2.456468736,97.99451913,7.444971998,1,Bachelor,Noisy
S0769,68.60135745,C,1,58.81449618,62.64489757,63.92141266,53.25659493,2.100395526,68.83445095,67.14525119,7.16790983,1.723553181,84.45643367,7.004531648,3.021653501,Master,Noisy
S0770,83.05784925,B,1,85.16915176,91.30381788,95.61136562,84.99002386,3.556431388,83.00504782,83.07450465,6.116073229,5.056152792,91.97663609,6.937365437,3.133921823,Master,Moderate
S0771,52.38099048,D,1,46.08474553,45.58397515,38.15482897,43.42747278,2.363847895,66.49692755,71.07580839,6.642777045,2.113246176,55.40937157,6.736632397,3.902324417,Master,Quiet
S0772,85.58364891,B,1,86.55487605,85.53650729,77.15525412,78.71557892,4.990689053,81.05340383,95.89925258,6.391356694,4.587017777,73.32918114,5.233776853,4.057735045,High School,Moderate
S0773,56.13683456,D,1,47.01187643,42.62196349,56.36670231,48.74542632,2.054205918,64.20108165,68.8061267,6.827302669,5.716491986,33.99557385,8.534259535,1.030687865,High School,Quiet
S0774,61.50008646,D,1,61.85080098,57.71639921,63.79887187,74.40858374,2.116521883,70.69978604,75.01922993,6.895747345,3.638861045,103.5779174,6.708016196,1.813981548,Bachelor,Moderate
S0775,84.62685011,B,1,83.85124512,82.71885066,79.50978146,74.6508564,4.722689022,77.29617304,91.95771275,7.203796421,3.700145961,119.0902946,9.75109765,1,High School,Noisy
S0776,45.20471961,F,0,48.2454585,50.08228604,50.91860393,48.08405545,1.098577619,63.55439581,63.12484816,7.840770559,3.30516784,66.61911564,5.564850563,3.326652346,Master,Noisy
S0777,61.70543989,D,1,52.60882674,57.17674987,39.43008804,55.81154141,3.786755951,65.58611572,79.35804836,7.343042577,2.629450717,30.98672878,8.096463038,1,Master,Quiet
S0778,91.10162364,A,1,79.72389126,75.70799651,79.74076879,80.33928227,3.901305563,79.03654281,86.20636565,6.707117668,3.378275155,45.28133756,9.644302478,1,Master,Quiet
S0779,91.9445646,A,1,79.60200951,87.06545235,81.24111537,79.03636925,4.34551431,79.95980204,91.8076966,7.029414809,4.014037661,88.727419,7.980749938,1.501116005,High School,Moderate
S0780,91.3707688,A,1,75.26311981,73.9075018,79.88447051,68.76703799,4.897757243,78.00992761,107.3518708,5.948864569,5.929957861,85.08713864,9.227637446,1,Master,Moderate
S0781,83.05313807,B,1,78.16716445,78.06032797,73.09768468,79.33109816,4.902407677,76.92210633,97.65006524,6.041141819,5.688822797,100.9078248,8.964885759,1,Bachelor,Quiet
S0782,60.78606164,D,1,69.84984438,66.11378599,70.27828019,66.0660245,1.26110703,81.28849586,51.60485294,5.646824163,5.310764791,52.84956099,6.160706293,1,High School,Quiet
S0783,55.81926677,D,1,53.84894824,41.72774694,49.22182511,42.89933971,4.287357291,61.07707097,82.87912838,6.829432942,5.445652679,98.7268724,7.60074364,3.907567109,Master,Moderate
S0784,65.02158193,C,1,59.01327964,63.43350662,60.29019842,64.98624075,3.585239735,65.90178928,86.02254528,6.805224937,3.339245916,91.91856194,4.937568039,4.062161438,Master,Quiet
S0785,61.86037701,D,1,49.98787442,53.67209391,45.51114281,54.77980352,3.589368537,78.89375533,88.96253965,6.804882632,4.287221636,59.05330479,7.213155296,2.374424634,High School,Quiet
S0786,80.87889597,B,1,89.96478087,88.55814309,87.92427668,90.22308576,1.513399706,79.79243366,67.01127635,5.839418951,5.475333615,79.09393333,5.382531831,3.162576004,High School,Quiet
S0787,83.91146399,B,1,72.08654871,72.4215023,67.10747174,73.23192215,3.600748666,69.27450098,86.84533719,7.328547667,2.964753825,43.25464276,8.46242089,2.509509454,Bachelor,Quiet
S0788,71.53698257,C,1,62.04682792,64.62652401,65.30250913,67.41841799,4.929930322,74.69579769,105.1106012,5.876385663,5.808812392,70.73080531,7.168350531,2.975078406,High School,Noisy
S0789,69.14678323,C,1,65.4103192,57.59758992,69.70257478,66.53201748,4.647274278,62.31956033,93.77478668,7.005466546,3.07893031,109.3077606,6.467364176,2.706270539,Master,Noisy
S0790,86.56575466,B,1,92.10058368,89.45532029,90.92748083,96.62067145,2.756522643,84.87392229,82.03977921,7.237289018,4.005413327,67.90722418,5.612782577,3.994987812,Bachelor,Quiet
S0791,55.2556957,D,1,48.43432717,52.40565057,48.62551715,46.94691617,1.159791893,74.94628821,53.43784451,7.030672586,4.549023566,105.5610036,9.992190891,1.685989031,Master,Moderate
S0792,66.65269331,C,1,72.24264076,65.97119365,64.99968369,78.80255945,2.44917396,68.39664077,69.96700044,6.263096944,5.752960065,83.12280287,4.430263125,5.496767443,Master,Noisy
S0793,69.15133563,C,1,67.82387734,69.291667,66.3254941,69.42780597,4.305561246,64.00211624,84.02040549,6.449010073,2.22308137,47.26890418,4.261364083,5.556902379,Master,Moderate
S0794,81.15379385,B,1,73.62998295,66.84707393,73.37895986,74.60024267,3.805996406,69.31908546,86.68573756,8.077208818,4.730654891,82.29956202,5.303544403,3.755074111,High School,Moderate
S0795,51.14920935,D,1,40.99606011,43.32821002,54.10002557,34.64575467,2.837374622,64.9898279,78.14244014,7.791706106,3.604077931,75.53849962,9.826434752,1,High School,Noisy
S0796,90.81712385,A,1,87.96681499,87.78860758,82.40697986,89.40159426,1.220406141,89.6072911,62.77456887,7.658501702,2.342785703,65.87772017,9.87542901,1,Master,Moderate
S0797,89.60516376,B,1,91.26650554,83.19084646,98.58739173,87.10673095,2.707578911,83.07030878,77.38520588,6.15848785,4.883034199,40.76673956,7.929566409,2.395918704,High School,Moderate
S0798,72.60007196,C,1,71.0823251,76.90602187,76.06661896,67.89091146,2.876099759,78.95722457,74.12323093,6.814870499,3.761111401,67.50377975,9.280640003,1.818944461,Master,Quiet
S0799,73.25032836,C,1,78.31579531,74.64283743,79.71897734,74.23891717,4.714222132,86.10917429,96.19101709,6.436829054,4.304869103,36.54861386,5.283770385,2.46773308,High School,Quiet
S0800,92.3266357,A,1,90.73746596,86.68620378,99.53056839,85.40629131,3.564344414,94.30546505,78.1562108,7.847576367,2.614505343,38.88921463,9.832252565,1,High School,Quiet
S0801,81.11040708,B,1,78.89812489,79.90097087,80.75865225,89.5219819,2.246611667,78.21738604,79.28226154,7.109340518,3.406369759,67.43248796,4.856709101,4.562549809,High School,Noisy
S0802,57.83541756,D,1,48.38964736,54.13283411,50.33544334,55.04634267,3.101273058,52.68746509,79.49460021,6.381886694,4.086771255,57.48433338,4.606751129,5.389768022,Bachelor,Quiet
S0803,62.14295819,D,1,71.69585981,66.61675071,71.43025654,81.29769732,1.264221231,71.74353529,60.19778172,6.857256229,3.024554071,113.2989893,4.673269235,5.181697073,High School,Moderate
S0804,84.39837472,B,1,73.36932755,73.6777268,79.48717196,67.25485245,4.890272943,74.5506428,106.8474311,7.963035262,1.991862699,63.81352248,7.43876754,2.439543775,Bachelor,Moderate
S0805,64.71133802,D,1,63.32718692,65.47126942,68.80953309,63.68345567,2.440239608,70.36889948,68.19116341,7.057588185,5.808202462,98.20723099,8.685846404,1.722249654,Bachelor,Moderate
S0806,77.88715718,C,1,80.50443296,83.969961,77.37604652,74.03689483,2.91146942,79.31291947,73.48675863,7.696964472,3.5573377,77.72227737,6.200003067,2.896703822,Bachelor,Moderate
S0807,89.00373964,B,1,91.39018581,92.27239359,84.79394984,87.91171143,2.421135897,91.2895659,68.73025735,6.977635477,4.669601851,93.36771018,9.867375927,1.066765516,Master,Moderate
S0808,98.89740671,A,1,90.90626821,89.07112901,89.89136502,86.31563329,3.73004692,91.82527624,86.9611123,6.957116775,3.055235968,53.41043847,6.606520829,3.826931613,High School,Noisy
S0809,61.10242869,D,1,64.79616543,60.65821432,60.79597261,70.99408546,3.648928633,71.53971444,88.64744448,5.546545441,2.77565882,114.7714476,4.902691305,4.777476431,Master,Moderate
S0810,59.43304097,D,1,46.22809252,46.65881194,45.91046965,44.24694413,3.861289242,68.60647064,92.31126976,7.237833564,3.035821492,77.70796472,6.795800489,4.805107503,Bachelor,Noisy
S0811,99.89359781,A,1,94.16626594,88.80557088,100.3534566,99.50816261,2.072572918,88.8714398,83.58570577,7.085290655,3.045983219,104.8191664,8.074222993,3.482193043,High School,Moderate
S0812,86.32415079,B,1,86.13939475,71.53264234,83.85288648,89.1599992,2.262673925,83.39222724,61.37957698,6.953720874,3.72090058,62.85411241,8.993354683,1.939540672,Master,Noisy
S0813,49.3347115,F,0,46.85644747,49.03924649,46.64233056,58.37464123,1.501004924,67.96094452,68.05372719,6.911743869,3.71734935,39.01902141,6.75260974,1,Bachelor,Noisy
S0814,83.39127386,B,1,90.64630354,95.16597775,90.93641722,83.24908243,3.622039887,85.68441201,83.43474601,6.291138195,3.485769079,90.63404829,7.561640956,4.017304136,Master,Moderate
S0815,78.09462386,C,1,87.84429991,76.02963774,92.08645432,94.14046611,1.159188509,94.21120584,58.65980935,7.776525601,1.673928925,30.69836835,5.604068273,5.19069025,Master,Moderate
S0816,71.23395271,C,1,68.53609314,63.48743962,57.30164647,74.26829749,3.390729342,67.07599074,80.80843278,7.271994939,3.480377393,72.77636789,7.875499158,4.130909479,High School,Moderate
S0817,93.28773487,A,1,72.52014897,75.61592027,69.48664749,67.65325478,4.478783539,73.68421999,90.24398704,7.78751354,1.845519502,47.35217124,9.915831664,1.321632928,High School,Moderate
S0818,71.60080247,C,1,61.94514871,72.23262606,63.00156717,66.9808154,4.563328593,70.33997987,104.0559101,7.984084822,1.630678931,86.4637954,4.294321436,7.284021242,Master,Quiet
S0819,55.26711291,D,1,43.01189014,43.11585867,49.01228492,44.69261495,2.796151041,63.70320852,82.17299705,6.603057246,5.663228587,118.1477886,9.319184024,1.559470826,High School,Quiet
S0820,60.05431162,D,1,58.43584829,54.79583358,55.97633605,57.29846699,2.837214753,75.55772658,78.48812742,6.587560275,4.024750066,71.79626157,7.373695017,3.974998182,High School,Noisy
S0821,63.75861225,D,1,84.15693967,83.24245747,74.77417614,80.03726224,1.307876732,81.956477,69.83384608,6.675346489,4.297450291,103.5748431,5.512591957,6.481531783,Master,Noisy
S0822,60.86324338,D,1,40.25476127,47.12914336,43.3533185,36.65921401,3.683060102,53.01623239,79.26795619,7.142871928,3.008968352,75.70057683,9.72933826,1,High School,Quiet
S0823,62.72831669,D,1,58.34245444,55.11263355,55.1656425,68.59151492,4.285037681,73.3837967,86.19685116,6.390378387,5.54490446,74.6256028,6.900125818,1.527643638,High School,Noisy
S0824,63.20591626,D,1,61.89927815,57.90331811,55.95094485,61.90269224,1.978620218,74.7244329,58.89636352,7.242213094,4.189652448,113.7381144,5.99014151,3.70239759,Bachelor,Moderate
S0825,67.05454343,C,1,69.55675816,67.14304055,66.43503121,73.46740817,2.685203527,65.06908578,73.35496256,6.868079572,4.845849348,110.0969282,5.08898577,5.30095983,High School,Noisy
S0826,91.37994686,A,1,90.5920589,85.82541586,89.66943211,86.63756199,4.355357347,85.27700878,94.3620661,8.185828016,2.842812345,100.7220419,5.466713262,4.608174323,Bachelor,Noisy
S0827,66.32133451,C,1,59.04902969,59.66238127,56.02530637,55.14976496,4.508481871,61.57380569,95.5991116,7.363216669,5.800059404,56.6630178,8.99709425,1,Master,Noisy
S0828,63.41562835,D,1,59.0824261,67.2058184,48.05459582,64.49235015,1.972719921,66.21795756,70.47390877,6.509132856,5.102306451,79.05075742,7.686460056,1,Bachelor,Quiet
S0829,85.18969394,B,1,80.56256865,82.17796501,85.04789963,73.81468759,3.202282538,75.76723969,74.96754123,4.500749531,5.269742315,50.150751,9.479473717,1,Master,Quiet
S0830,63.1274111,D,1,64.87198675,63.61021924,71.24636196,62.79591791,1.769972603,76.48231687,71.71549974,8.060124832,1.860971337,69.95250282,5.391810713,5.415928843,High School,Noisy
S0831,51.03618766,D,1,52.35326526,50.89420892,55.61087522,52.52340232,1.407515057,66.7607835,65.27328816,7.023367019,2.354816039,73.57917592,4.726831443,6.853508328,High School,Moderate
S0832,62.37845879,D,1,64.88417339,57.06821934,59.19574504,65.4410364,4.644482006,66.01413169,100.1100915,6.87081814,2.428132998,104.8476036,4.036525186,6.880042428,Bachelor,Noisy
S0833,58.99469497,D,1,47.74713612,52.16268501,46.73967845,46.8516697,4.282030017,68.27389788,83.35648928,7.094413528,2.354546116,110.6425529,7.047172226,4.010255061,Master,Quiet
S0834,70.90755229,C,1,49.70128426,49.31209827,49.66867768,51.68038316,4.040139607,57.68161301,91.95885037,6.193566233,5.277040811,67.31580562,9.989841582,1,High School,Moderate
S0835,64.70501443,D,1,67.4102275,66.50782793,70.40419945,70.87450628,1.195065275,75.3556827,56.01182655,7.958307712,1.159423976,31.59340006,8.169791613,1,Bachelor,Noisy
S0836,72.16510085,C,1,63.04089972,79.00643756,66.38260217,66.71408745,4.374915171,67.45039651,91.76253545,6.806132127,1.380499945,107.5596456,5.850367552,3.694411867,Bachelor,Quiet
S0837,93.37312869,A,1,90.31652456,91.8102891,86.64565556,85.38750552,2.752176304,83.32987687,80.19358753,6.750267321,2.369574353,45.68508107,9.261151498,1,Bachelor,Moderate
S0838,73.05710696,C,1,59.93166445,56.1727092,60.34164223,58.51088896,2.369580493,72.48718597,74.15127296,7.571769815,1.999364873,85.96937675,8.690333596,1,High School,Noisy
S0839,64.59890872,D,1,71.93235927,69.80057128,74.21876129,77.90617357,3.185905444,78.57342663,77.60135454,7.663682594,2.159298069,32.24738104,4.092490996,5.962203869,Master,Quiet
S0840,86.34821352,B,1,74.77453584,80.51676438,82.05364745,79.24777177,1.365412971,84.07211329,63.68549549,6.823856039,4.989715946,65.95558277,8.901162883,1.540256877,High School,Moderate
S0841,43.62936214,F,0,40.72019511,41.28654717,44.24272781,33.85589785,4.026586197,59.94882906,82.6081854,6.46179197,3.815632969,118.7364272,5.803160543,5.049854645,High School,Noisy
S0842,84.16849733,B,1,76.49455546,69.30316557,80.4398389,78.25195496,3.329740308,79.77953205,89.04874006,7.202211183,1.028853306,39.0624241,4.898040788,4.823839348,Master,Moderate
S0843,58.11972031,D,1,49.79197818,54.38812285,50.21111132,39.90085193,1.746360387,62.70730248,66.43718378,6.802698435,3.146613829,68.13238368,5.357985038,2.738255556,Bachelor,Moderate
S0844,80.38372669,B,1,92.85886746,89.51814703,99.91116319,93.09354197,1.752928799,87.33938314,73.12203771,7.208108986,3.039424634,57.64349552,6.811478826,2.705643454,High School,Moderate
S0845,47.4632337,F,0,48.17645003,57.54293891,50.22526401,57.66528511,1.736994606,66.28565525,64.73728763,8.27182078,1.569726347,111.4579311,6.549207562,3.494502835,Bachelor,Quiet
S0846,60.40555043,D,1,62.8043268,68.20456713,58.49888725,58.06486322,1.22800955,70.91061417,59.66221556,5.662068724,4.380708943,108.2406097,5.733323796,5.489484126,Bachelor,Noisy
S0847,48.08446111,F,0,44.69423174,42.45762227,51.71108159,40.52261652,3.351193797,53.32836345,79.69100404,6.536489839,4.510485942,51.39288843,5.033309933,4.398882225,Master,Moderate
S0848,98.20564473,A,1,94.82808385,101.2331657,98.31760021,98.64823276,4.36139271,89.07139641,97.99479676,5.952320951,4.604466095,37.30690083,8.573384738,1.939158891,Master,Moderate
S0849,77.89624254,C,1,67.62072557,67.96000312,65.40550546,59.90671799,1.069992856,75.63317017,57.15277277,5.781172243,4.642354728,86.44245547,9.940658702,1,Master,Moderate
S0850,68.56933442,C,1,72.74617595,77.01004433,70.34871112,69.5824008,1.19601858,72.97222059,65.18316296,8.183399082,1.000264135,60.27318407,8.666749483,1.377151051,Bachelor,Quiet
S0851,45.89380562,F,0,43.68920626,46.11287034,45.17208398,46.67141194,3.291081107,55.42266795,80.99854908,6.541431081,5.769604019,90.48759515,5.775621806,5.154911513,Bachelor,Moderate
S0852,78.42640158,C,1,81.24782587,77.0160426,83.56374985,78.07639663,4.277982742,88.00330869,82.90001092,6.703403607,5.071043835,32.89077805,5.468853768,3.870305035,High School,Quiet
S0853,37.76066718,F,0,51.54480762,48.32705846,52.53126895,50.36495768,2.306955562,68.22963136,70.21798528,6.804540375,5.519908483,42.00593117,5.305995256,4.118818294,Bachelor,Quiet
S0854,83.60131037,B,1,89.39298592,94.54279001,90.94952929,93.11391447,2.398457595,83.55108781,68.08903488,7.436675609,1.078216477,91.77350095,4.820170447,5.16792873,Master,Moderate
S0855,57.53097862,D,1,51.28268023,49.60880357,59.7824671,53.39041064,3.38538599,59.9561757,84.02337352,6.082893048,5.669293979,49.11335898,7.307983298,2.051870197,Master,Moderate
S0856,58.69230126,D,1,50.48782464,48.46958232,55.8455404,51.82191662,2.096851556,61.13483818,65.01647689,7.578182515,5.048942643,107.1828908,7.632402232,2.875610059,Master,Quiet
S0857,53.267186,D,1,42.01023173,37.23461883,42.96340969,40.31462034,1.106433464,67.51806785,65.69421015,6.320885758,5.186095715,35.27317989,8.233015964,1.053791732,Master,Quiet
S0858,80.32149118,B,1,65.96368198,68.08167731,70.67023488,67.81398756,3.940914072,73.67015069,88.95376142,7.927634979,1.466436924,49.39337845,8.081280226,2.145023982,Bachelor,Moderate
S0859,74.58367411,C,1,71.06626233,81.37888693,65.90364281,70.44759893,3.502599652,72.78019583,84.13801654,6.595023727,4.693890145,119.8704224,5.753999868,4.145827364,Master,Quiet
S0860,52.33543212,D,1,43.61397517,38.2763106,45.60361042,45.90300322,3.323023996,64.35543374,86.50970065,5.3359957,5.799583448,68.97684923,5.981866032,4.233059932,High School,Quiet
S0861,87.66637025,B,1,82.65401892,82.7751162,91.70055067,80.16935879,3.966736516,77.25501852,94.48689983,5.659864486,4.392736707,93.26690972,8.089087213,1.451171392,Bachelor,Moderate
S0862,69.17513379,C,1,64.93088591,71.99198869,63.84065643,64.01804104,3.70092335,79.96965811,86.90873974,6.554665783,3.852807023,46.4396744,6.096685845,3.564225861,Master,Moderate
S0863,68.35108892,C,1,68.84146481,68.44325786,64.60329517,63.89167585,1.823527953,81.18473508,64.37927803,6.809606109,5.728148389,84.88818615,5.275739138,4.82027013,High School,Noisy
S0864,67.52853525,C,1,64.24195108,66.50381006,60.98150664,64.06691303,2.409924188,69.78810518,65.2293938,7.429740146,3.214685609,95.34954615,6.246016922,3.956057584,Master,Moderate
S0865,56.4760086,D,1,62.04196835,56.73000071,56.59380316,57.98696403,1.504440567,67.87763294,61.61415688,7.258098233,3.996467832,58.30289723,5.632504945,4.363293139,Bachelor,Moderate
S0866,61.72100561,D,1,70.78021822,72.92175371,66.85640868,65.20998597,1.519428054,62.29944312,62.1082193,6.49196947,3.381691467,104.6007401,4.529876327,7.175486029,Bachelor,Moderate
S0867,62.2711591,D,1,48.53821353,47.6024922,46.68567303,49.83151927,3.704782985,56.86120291,87.58311712,7.108666913,5.664231107,84.30758206,8.980833414,1,High School,Noisy
S0868,70.90976407,C,1,50.00604718,54.93469716,42.97821208,51.06974606,4.434400428,58.30567471,92.61826987,7.10342626,1.380423634,65.02107087,9.118668335,1,Bachelor,Quiet
S0869,95.77205169,A,1,87.39820916,93.33513941,87.47630083,91.31257783,4.850930335,84.37505628,101.9489682,7.054732648,3.505598504,80.1878154,5.318501801,3.107869177,High School,Moderate
S0870,76.57201617,C,1,92.03635042,104.9841686,96.54773629,89.88072257,3.51338847,84.38700669,82.06896835,6.664395193,4.434762207,81.90847627,4.388633197,5.983448282,Master,Moderate
S0871,69.05124239,C,1,60.5320124,63.43017826,55.99323149,62.57227663,1.736405293,63.53932876,67.0788471,6.425203282,4.959532692,44.89817634,8.432964624,1,Bachelor,Noisy
S0872,58.54126445,D,1,54.89095702,56.51993861,62.48737664,57.64494488,1.422601382,66.0396583,70.14595103,7.494768098,3.915093237,66.24591329,5.269171755,4.452517989,Master,Noisy
S0873,77.46525733,C,1,75.41997488,76.39189639,77.97393532,77.64384392,4.251403886,80.23667318,94.22316493,5.984068124,5.544588721,60.90875292,6.360612937,3.267322738,Master,Noisy
S0874,67.82526239,C,1,62.48037941,60.71454795,67.63328234,58.352111,3.315025905,73.87938645,82.85007135,5.612210202,5.709957234,66.08124503,4.384811513,5.896079613,Bachelor,Quiet
S0875,39.35369934,F,0,41.39624956,43.08866878,38.10707679,42.14306697,3.473140084,51.19977338,81.72167863,7.613518908,1.321596116,98.49995296,5.357617509,4.089591574,Master,Noisy
S0876,68.8238766,C,1,48.58839286,47.1113858,52.86101899,50.40909434,4.125848355,63.65287903,88.09232657,6.896530824,3.011852698,73.42845667,8.75741367,1,High School,Quiet
S0877,86.42450653,B,1,79.37847259,80.22077747,73.91880308,79.41436492,3.813108911,72.77253241,83.87802284,9.353502927,1.117295109,114.6284538,8.826378681,2.609477783,High School,Moderate
S0878,78.23832018,C,1,76.24081681,82.82880448,80.69205431,65.80842851,4.337833011,82.62905189,90.67329579,7.544128752,2.647083287,56.4308772,5.242508949,5.042057841,High School,Moderate
S0879,44.0409004,F,0,41.49027959,36.45756676,42.34947629,42.29272771,1.224855622,64.66587188,66.02688541,6.690027385,3.68434109,67.41332205,6.015483071,3.423466077,Bachelor,Moderate
S0880,62.707231,D,1,52.20846891,57.90786171,54.97472501,63.2711241,3.990082547,61.61409832,88.79138411,5.80575182,5.553974653,100.8261129,4.805430515,4.943735814,Master,Noisy
S0881,46.80089792,F,0,52.70911381,59.29468915,46.83114078,50.90891747,4.403411029,62.52433089,87.28524495,5.490024311,5.232771612,79.1422134,4.445035782,7.200319171,Master,Moderate
S0882,87.3959413,B,1,76.9541009,76.36375826,72.47875169,73.31371541,2.14454017,76.1707152,80.28624816,6.996140867,1.637498633,79.23253318,9.953030287,1,Master,Noisy
S0883,53.98398427,D,1,41.08407958,30.47480508,44.07022067,42.95082238,3.561789096,49.27807281,87.21771692,7.617925324,1.465151874,34.80061467,7.933563707,1.377159669,Master,Quiet
S0884,56.88612968,D,1,45.72597201,42.68686207,40.98423199,47.28786306,2.256648255,64.54282687,65.53176555,7.529763318,3.946336694,65.87396964,7.252579055,2.062424795,High School,Moderate
S0885,100,A,1,83.9953847,90.48035743,86.31141616,89.95906052,4.831884266,80.63346962,96.10959802,7.462667613,3.660589862,54.36603592,8.592991002,1,Bachelor,Quiet
S0886,53.61035913,D,1,49.81995641,49.7056161,42.98426738,43.53061563,1.13369429,69.76085362,61.89137481,7.414980954,2.331888207,119.9401611,9.040462958,1,High School,Noisy
S0887,82.96441438,B,1,75.90103593,70.90452477,80.141907,79.55793719,3.319171375,72.45847188,91.71467422,6.18923654,5.497265423,57.75195636,8.840288608,1,High School,Noisy
S0888,47.14089869,F,0,53.10005296,50.57617835,46.93743638,56.05216326,1.666014188,63.45441174,61.11957959,6.443356564,5.636832047,109.6046881,4.099236696,4.776563207,Bachelor,Moderate
S0889,63.77047705,D,1,45.4692766,49.67237673,48.23077629,44.75854392,3.848880821,55.20201201,93.3690118,6.836763844,3.013057192,90.86103615,5.120847389,4.049832236,Bachelor,Moderate
S0890,51.96987301,D,1,53.3744705,56.10813835,56.50262517,55.06790709,1.703561134,61.66578244,74.03304347,7.223728162,5.451512786,60.68247683,7.929431813,2.662139206,High School,Noisy
S0891,72.6550673,C,1,79.72468125,78.53002076,76.24082216,84.87196866,1.941533048,73.95243065,66.27205895,7.029481568,2.919744471,78.91809405,6.254556087,3.364206626,Master,Moderate
S0892,84.7563293,B,1,87.06330575,85.22918369,89.97343858,91.42488265,2.977483244,88.51152127,78.38726435,6.551605823,4.684084159,105.6482292,9.894895906,1,Bachelor,Moderate
S0893,92.00543668,A,1,85.66209255,83.70330181,86.96430387,79.94699599,4.6593398,79.33973703,91.41185176,5.878175461,3.379711088,109.5031468,7.992428756,3.277659269,Bachelor,Quiet
S0894,65.32536179,C,1,61.84509413,57.23304321,59.15088485,65.94588506,1.846857489,71.54342549,67.45126918,7.418407842,1.612915783,44.43544875,9.739293452,1.555713698,High School,Noisy
S0895,66.22206975,C,1,76.74468251,84.82156096,71.70190909,76.42123949,1.576960084,76.46852424,65.58665097,6.726340767,5.639671006,60.56158271,5.20867889,4.509196167,Master,Quiet
S0896,74.49332507,C,1,51.27413625,49.6625339,41.46100779,51.63850674,4.035907327,59.28974179,93.65732326,6.484993821,3.270482967,60.17008622,9.183742169,1,Bachelor,Moderate
S0897,58.91132272,D,1,56.12312516,62.20891777,57.8713754,56.48911012,3.002478129,67.22006047,85.47569865,6.222909272,4.672435202,33.78403165,5.928113835,3.207455851,High School,Quiet
